QId_x,QUserId,QTags,QTime,QAcceptedAnswerId,QScore,QViewCount,QAnswerCount,QCommentCount,AId,AUserId,QId_y,ATime,AScore,ACommentCount
1751,1036.0,<orbit>,2014-02-15 17:38:36.100,1753.0,3,1509,5,1,1753,746.0,1751,2014-02-15 20:04:16.267,5,0
1767,1035.0,<star>,2014-02-17 07:12:11.813,1777.0,20,33428,9,4,1777,1050.0,1767,2014-02-17 11:16:27.703,7,13
1769,1038.0,<supermassive-black-hole><galaxy-center>,2014-02-17 09:33:55.217,1771.0,2,134,1,0,1771,198.0,1769,2014-02-17 10:09:39.850,1,3
1779,1049.0,<atmosphere>,2014-02-17 12:07:56.687,1781.0,4,25215,2,3,1781,1050.0,1779,2014-02-17 12:54:01.220,8,7
1786,67.0,<the-moon><planet><the-sun><photography><algorithm>,2014-02-17 22:45:47.827,1795.0,6,203,1,0,1795,67.0,1786,2014-02-19 01:05:26.020,3,2
1792,1059.0,<amateur-observing><fundamental-astronomy>,2014-02-18 20:54:05.073,1793.0,5,873,2,1,1793,67.0,1792,2014-02-19 00:00:20.840,4,6
1797,1030.0,<exoplanet><tidal-forces><mercury>,2014-02-19 13:03:15.477,1805.0,5,219,1,7,1805,746.0,1797,2014-02-20 17:35:01.297,4,2
1800,1068.0,<distances>,2014-02-20 01:34:47.650,1804.0,3,160,2,0,1804,746.0,1800,2014-02-20 16:15:24.337,4,2
1801,399.0,<the-moon><solar-system><lunar-eclipse>,2014-02-20 06:36:30.733,1806.0,8,3070,1,1,1806,58.0,1801,2014-02-20 18:00:29.060,12,1
1812,1030.0,<mars><venus><earth-like-planet>,2014-02-22 02:50:00.600,1828.0,15,12472,4,2,1828,1027.0,1812,2014-02-23 21:11:25.020,12,1
1819,1059.0,<universe><naming>,2014-02-22 22:23:04.857,1820.0,1,732,1,5,1820,746.0,1819,2014-02-23 11:25:04.707,3,1
1822,1087.0,<galaxy><universe><galactic-dynamics>,2014-02-23 13:50:24.707,1831.0,5,253,2,3,1831,1092.0,1822,2014-02-23 22:54:21.340,12,1
1836,828.0,<star><light>,2014-02-24 18:59:23.883,1843.0,7,174,1,0,1843,50.0,1836,2014-02-25 08:43:57.920,4,0
1837,,<solar-system><planet><temperature><surface>,2014-02-24 19:33:53.293,1857.0,5,123,1,3,1857,1118.0,1837,2014-02-27 04:38:37.987,1,2
1840,1099.0,<the-moon><distances>,2014-02-24 23:02:50.247,1841.0,8,1678,1,0,1841,746.0,1840,2014-02-25 01:00:54.940,4,4
1845,1103.0,<orbit><amateur-observing><nasa>,2014-02-25 07:47:38.917,1917.0,5,800,3,7,1917,67.0,1845,2014-03-04 23:20:53.750,3,0
1850,83.0,<the-moon><geology>,2014-02-26 11:24:32.597,1861.0,12,1664,2,0,1861,1038.0,1850,2014-02-27 13:07:13.660,10,3
1851,695.0,<the-moon><meteorite>,2014-02-26 17:42:46.487,1853.0,5,285,1,0,1853,746.0,1851,2014-02-26 20:02:34.013,9,0
1852,695.0,<the-moon><amateur-observing>,2014-02-26 17:49:05.663,1854.0,10,7563,1,0,1854,746.0,1852,2014-02-26 20:32:22.657,5,1
1859,83.0,<the-moon><tidal-forces>,2014-02-27 08:01:17.637,1862.0,5,4807,1,1,1862,746.0,1859,2014-02-27 14:16:59.483,11,1
1860,1111.0,<galaxy><space><astrophysics>,2014-02-27 13:02:20.537,1863.0,5,328,4,0,1863,1038.0,1860,2014-02-27 14:46:35.673,1,1
1866,695.0,<meteor>,2014-02-27 16:12:36.577,1867.0,2,4443,2,0,1867,746.0,1866,2014-02-27 17:12:26.983,10,4
1868,1103.0,<star><orbit><astrophysics>,2014-02-27 17:47:22.780,1881.0,1,82,3,1,1881,941.0,1868,2014-02-28 13:45:25.853,3,0
1870,1103.0,<orbit><asteroids><meteorite>,2014-02-27 18:17:48.457,1874.0,0,109,2,3,1874,67.0,1870,2014-02-27 22:03:47.457,3,0
1872,1125.0,<orbit>,2014-02-27 19:35:11.740,1873.0,3,43,2,0,1873,746.0,1872,2014-02-27 20:06:40.727,1,0
1876,953.0,<galaxy><universe><expansion>,2014-02-28 06:22:38.427,1878.0,2,549,5,0,1878,746.0,1876,2014-02-28 11:06:26.730,3,0
1882,1096.0,<the-sun><telescope>,2014-02-28 17:16:05.017,1883.0,4,514,1,2,1883,1092.0,1882,2014-02-28 17:38:31.193,8,3
1884,1103.0,<orbit><gravity><astrophysics>,2014-03-01 11:17:16.030,1885.0,4,169,1,0,1885,746.0,1884,2014-03-01 12:27:38.773,3,0
1886,1135.0,<expansion><dark-energy><cosmological-horizon>,2014-03-01 14:52:11.163,1887.0,2,51,1,0,1887,746.0,1886,2014-03-01 15:50:02.450,2,2
1888,1103.0,<orbit><gravity><astrophysics>,2014-03-01 18:29:40.043,1907.0,0,442,3,3,1907,67.0,1888,2014-03-02 22:58:49.790,9,0
1889,1096.0,<black-hole><universe>,2014-03-01 19:05:54.467,1890.0,3,538,2,0,1890,746.0,1889,2014-03-01 19:45:17.947,3,3
1895,1139.0,<orbit><the-sun><galaxy>,2014-03-02 05:35:04.607,1898.0,3,616,2,0,1898,746.0,1895,2014-03-02 11:56:21.510,4,2
1896,1142.0,<solar-system><amateur-observing><telescope>,2014-03-02 08:18:40.983,1899.0,2,3976,5,7,1899,746.0,1896,2014-03-02 13:25:40.513,2,3
1901,36.0,<star>,2014-03-02 16:39:50.533,1905.0,4,1059,4,1,1905,746.0,1901,2014-03-02 21:58:12.267,4,0
1902,1016.0,<supernova>,2014-03-02 19:22:20.637,1903.0,2,89,1,0,1903,746.0,1902,2014-03-02 21:25:30.680,3,0
1904,1096.0,<universe><formation><big-bang-theory><early-universe>,2014-03-02 21:48:45.487,1906.0,1,409,1,0,1906,941.0,1904,2014-03-02 22:23:27.127,4,5
1911,760.0,<galaxy><milky-way><life>,2014-03-04 07:44:29.917,1916.0,23,25572,6,3,1916,559.0,1911,2014-03-04 16:05:26.310,23,5
1918,1166.0,<rotation>,2014-03-05 01:13:21.583,1957.0,10,7294,4,5,1957,1082.0,1918,2014-03-12 23:15:47.633,5,4
1935,1016.0,<universe><speed>,2014-03-06 22:53:08.813,1945.0,4,3277,4,0,1945,1151.0,1935,2014-03-07 18:19:03.910,11,0
1940,1190.0,<orbit><planet>,2014-03-07 05:43:10.523,1943.0,6,806,1,0,1943,473.0,1940,2014-03-07 06:19:54.153,5,5
1952,218.0,<extra-terrestrial><astrometry>,2014-03-10 22:59:17.907,1953.0,9,360,1,2,1953,746.0,1952,2014-03-11 14:24:35.533,3,7
1966,1206.0,<solar-system><exoplanet><planet><earth-like-planet><habitable-zone>,2014-03-14 15:57:23.503,2038.0,8,331,3,1,2038,1278.0,1966,2014-03-23 16:19:45.083,1,3
1969,1222.0,<star>,2014-03-14 20:31:20.517,1987.0,1,1855,1,4,1987,1038.0,1969,2014-03-17 03:51:29.193,2,0
1970,1030.0,<exoplanet><space-telescope>,2014-03-15 11:26:24.953,1977.0,3,547,1,0,1977,67.0,1970,2014-03-16 06:31:40.837,3,0
1979,480.0,<orbit><solar-system>,2014-03-16 14:07:16.187,1982.0,10,3590,2,3,1982,512.0,1979,2014-03-16 19:14:28.477,9,3
1980,1103.0,<space>,2014-03-16 18:52:22.267,1989.0,2,954,1,0,1989,746.0,1980,2014-03-17 17:08:12.153,4,0
1981,1103.0,<gravity>,2014-03-16 19:01:32.313,1983.0,2,599,2,2,1983,1206.0,1981,2014-03-16 22:25:00.327,6,0
1997,821.0,<orbit><earth><dark-matter><galactic-dynamics><near-earth-object>,2014-03-18 01:57:15.347,2012.0,12,3688,5,0,2012,746.0,1997,2014-03-19 14:24:46.813,6,2
1998,1241.0,<earth><gravity><speed>,2014-03-18 05:29:03.573,2000.0,5,3366,4,2,2000,67.0,1998,2014-03-18 10:05:00.087,13,1
2001,1103.0,<space><temperature><weather>,2014-03-18 11:29:25.070,2004.0,2,287,2,0,2004,746.0,2001,2014-03-18 13:48:39.380,4,4
2006,1246.0,<galaxy><life><mathematics>,2014-03-18 20:18:28.900,2010.0,2,292,1,1,2010,746.0,2006,2014-03-19 12:09:16.570,7,5
2013,1206.0,<life><habitable-zone>,2014-03-19 16:42:19.017,2019.0,0,91,1,1,2019,746.0,2013,2014-03-20 16:16:43.100,3,0
2030,1274.0,<star><galaxy><universe>,2014-03-22 14:24:14.733,2031.0,2,436,1,1,2031,1206.0,2030,2014-03-22 14:49:48.187,2,4
2032,1166.0,<exoplanet>,2014-03-23 04:33:26.010,2033.0,2,154,2,0,2033,1038.0,2032,2014-03-23 07:20:38.950,9,0
