QId_x,QUserId,QTags,QTime,QAcceptedAnswerId,QScore,QViewCount,QAnswerCount,QCommentCount,AId,AUserId,QId_y,ATime,AScore,ACommentCount
2106,17.0,<edward-fitzgerald><omar-khayyam><the-rubaiyat>,2017-03-19 23:24:45.740,2107.0,7,75,1,1,2107,1079.0,2106,2017-03-20 06:42:55.320,8,0
2110,350.0,<j-r-r-tolkien><the-lord-of-the-rings>,2017-03-20 17:48:54.823,2113.0,17,8896,4,2,2113,20.0,2110,2017-03-20 19:22:49.073,37,7
2122,11.0,<comics><alan-moore><stanislaw-lem><v-for-vendetta><his-masters-voice>,2017-03-21 08:06:48.757,2564.0,7,166,1,2,2564,181.0,2122,2017-05-19 18:36:44.483,10,1
2139,15.0,<history-of-literature><mark-twain>,2017-03-21 16:54:24.353,2140.0,5,860,3,2,2140,9.0,2139,2017-03-21 17:03:33.773,17,12
2142,80.0,<greek-literature><homer><the-odyssey><oral-tradition>,2017-03-21 20:23:52.540,2146.0,24,300,1,1,2146,255.0,2142,2017-03-21 22:59:11.027,17,7
2147,17.0,<eva-ibbotson>,2017-03-21 23:54:37.560,2148.0,3,88,1,0,2148,255.0,2147,2017-03-22 00:03:15.863,6,4
2149,1132.0,<f-scott-fitzgerald><the-great-gatsby>,2017-03-22 12:48:01.070,2155.0,12,286,2,3,2155,17.0,2149,2017-03-22 21:56:18.830,14,6
2154,15.0,<publishing>,2017-03-22 18:34:01.877,2176.0,4,111,1,4,2176,120.0,2154,2017-03-24 20:02:11.947,2,0
2157,1141.0,<short-stories><mark-twain>,2017-03-23 20:41:36.447,2158.0,10,65,1,0,2158,17.0,2157,2017-03-24 02:37:23.487,7,0
2160,84.0,<german-literature><franz-kafka><die-verwandlung>,2017-03-24 17:42:09.507,2161.0,4,41,1,0,2161,84.0,2160,2017-03-24 17:42:09.507,3,0
2162,84.0,<symbolism><life-of-pi><yann-martel>,2017-03-24 17:44:45.400,2174.0,16,2257,3,0,2174,17.0,2162,2017-03-24 18:25:36.993,22,6
2180,15.0,<mark-twain><meaning>,2017-03-25 13:13:39.423,2182.0,11,784,2,1,2182,17.0,2180,2017-03-25 14:15:43.287,14,0
2185,58.0,<symbolism><j-k-rowling><harry-potter>,2017-03-25 18:18:27.607,2186.0,12,573,1,3,2186,9.0,2185,2017-03-25 20:19:11.927,22,2
2188,17.0,<wolf-hall><hilary-mantel>,2017-03-26 03:24:21.450,2191.0,12,99,1,7,2191,9.0,2188,2017-03-26 16:36:21.743,10,3
2193,186.0,<poetry><history-of-literature>,2017-03-26 18:06:46.470,2194.0,6,735,1,5,2194,17.0,2193,2017-03-26 23:59:44.380,13,2
2199,481.0,<symbolism><comics><neil-gaiman><the-sandman>,2017-03-27 20:23:15.843,2223.0,9,265,1,3,2223,11.0,2199,2017-03-31 19:24:39.923,6,0
2203,1145.0,<setting><german-literature>,2017-03-28 21:09:41.667,2205.0,12,105,1,1,2205,9.0,2203,2017-03-29 06:53:24.637,4,0
2216,16.0,<short-stories><jim-butcher>,2017-03-30 14:42:05.273,2217.0,6,49,1,0,2217,17.0,2216,2017-03-30 14:54:05.303,7,1
2218,1196.0,<meaning><agatha-christie><and-then-there-were-none>,2017-03-31 00:55:59.493,2222.0,8,221,1,0,2222,481.0,2218,2017-03-31 02:47:56.900,12,0
2224,793.0,<william-shakespeare><hamlet>,2017-03-31 21:32:40.307,2225.0,8,119,1,0,2225,139.0,2224,2017-04-01 11:07:47.093,8,2
2227,1185.0,<russian-literature><strugatsky-brothers><hard-to-be-a-god>,2017-04-01 19:00:53.640,2228.0,10,120,1,0,2228,11.0,2227,2017-04-01 19:59:06.497,9,4
2230,11.0,<russian-literature><strugatsky-brothers><hard-to-be-a-god><without-weapons>,2017-04-02 11:10:19.153,2251.0,9,86,1,0,2251,31.0,2230,2017-04-04 15:44:13.323,8,1
2231,17.0,<russian-literature><strugatsky-brothers><hard-to-be-a-god>,2017-04-02 12:38:29.550,2232.0,6,217,1,4,2232,11.0,2231,2017-04-02 16:57:18.393,8,5
2236,350.0,<j-r-r-tolkien><the-lord-of-the-rings>,2017-04-03 18:48:25.253,2258.0,11,187,1,2,2258,17.0,2236,2017-04-05 10:58:03.467,10,0
2238,17.0,<character-analysis><russian-literature><strugatsky-brothers><hard-to-be-a-god>,2017-04-03 22:26:19.190,2242.0,8,109,1,1,2242,31.0,2238,2017-04-04 01:42:25.227,7,1
2240,37.0,<inspiration><french-literature><les-miserables><victor-hugo>,2017-04-04 00:12:04.240,2241.0,30,4829,1,0,2241,17.0,2240,2017-04-04 00:29:18.843,35,0
2243,186.0,<russian-literature><leo-tolstoy><anna-karenina>,2017-04-04 05:58:38.853,2916.0,8,122,1,0,2916,1816.0,2243,2017-07-03 17:35:25.037,2,1
2249,350.0,<symbolism><pilgrims-progress><john-bunyan>,2017-04-04 13:17:25.477,2257.0,6,99,1,0,2257,141.0,2249,2017-04-04 23:11:12.767,4,0
2259,341.0,<poetry><meaning><john-keats>,2017-04-05 18:32:44.660,2268.0,6,374,3,5,2268,20.0,2259,2017-04-06 15:46:50.213,4,0
2263,17.0,<story-identification>,2017-04-05 22:22:43.907,2305.0,12,124,1,0,2305,17.0,2263,2017-04-11 10:10:56.027,6,3
2266,333.0,<story-identification><short-stories>,2017-04-06 10:06:37.393,2267.0,16,984,1,5,2267,9.0,2266,2017-04-06 10:35:23.097,17,9
2271,17.0,<poetry><inspiration><the-bible><allegory><wilfred-owen>,2017-04-07 12:44:22.343,2275.0,4,94,1,0,2275,481.0,2271,2017-04-07 20:00:42.023,4,3
2272,1264.0,<story-identification>,2017-04-07 11:27:41.557,2273.0,4,142,1,2,2273,96.0,2272,2017-04-07 11:46:36.057,11,6
2285,17.0,<poetry>,2017-04-08 22:57:06.760,2863.0,7,106,3,0,2863,258.0,2285,2017-06-29 05:12:36.373,2,1
2288,58.0,<short-stories><nancy-etchemendy>,2017-04-09 07:45:48.673,2289.0,3,48,1,0,2289,255.0,2288,2017-04-09 10:20:42.710,1,4
2293,529.0,<herman-melville><moby-dick>,2017-04-10 02:12:51.607,2308.0,11,131,1,1,2308,104.0,2293,2017-04-11 13:47:39.557,9,0
2298,1300.0,<story-identification>,2017-04-10 16:26:26.297,2300.0,9,598,2,2,2300,1300.0,2298,2017-04-10 18:01:10.733,13,0
2303,185.0,<anne-frank>,2017-04-11 02:59:28.547,2457.0,10,207,1,0,2457,1408.0,2303,2017-05-01 16:58:08.970,8,1
2307,1304.0,<poetry><meaning><james-fenton>,2017-04-11 13:28:32.660,2336.0,4,106,1,0,2336,20.0,2307,2017-04-13 14:39:50.037,2,7
2309,1193.0,<william-shakespeare><the-merchant-of-venice>,2017-04-11 16:05:39.913,2318.0,10,1793,2,6,2318,17.0,2309,2017-04-11 20:22:17.717,6,0
2311,31.0,<russian-literature><strugatsky-brothers><hard-to-be-a-god>,2017-04-11 17:28:42.730,2350.0,5,54,1,3,2350,11.0,2311,2017-04-16 17:21:56.860,4,0
2312,58.0,<name-significance><norton-juster><the-phantom-tollbooth>,2017-04-11 18:04:38.417,2314.0,20,1261,1,1,2314,1307.0,2312,2017-04-11 18:34:51.270,25,1
2319,17.0,<william-shakespeare><the-merchant-of-venice>,2017-04-11 20:50:39.480,2950.0,6,111,1,0,2950,1816.0,2319,2017-07-06 02:48:02.807,4,0
2321,31.0,<russian-literature><strugatsky-brothers><hard-to-be-a-god>,2017-04-11 21:41:12.537,2333.0,6,70,1,5,2333,1291.0,2321,2017-04-13 05:05:05.767,3,0
2322,31.0,<russian-literature><strugatsky-brothers><hard-to-be-a-god>,2017-04-11 21:55:35.823,2326.0,7,69,1,0,2326,11.0,2322,2017-04-12 08:44:52.260,8,0
2324,58.0,<short-stories><edgar-allan-poe>,2017-04-12 05:54:02.623,2327.0,2,127,1,0,2327,17.0,2324,2017-04-12 11:56:18.853,7,3
2330,17.0,<inspiration><edgar-allan-poe><robert-louis-stevenson><treasure-island>,2017-04-13 00:13:13.650,2745.0,11,150,1,6,2745,17.0,2330,2017-06-17 21:53:15.753,6,7
2338,17.0,<poetry>,2017-04-14 01:39:35.087,2340.0,8,74,1,0,2340,481.0,2338,2017-04-14 20:12:40.313,5,6
2347,11.0,<russian-literature><meaning><strugatsky-brothers><hard-to-be-a-god>,2017-04-15 21:04:45.093,2348.0,4,67,1,0,2348,31.0,2347,2017-04-15 23:54:24.620,5,2
2351,481.0,<meaning><ella-minnow-pea><mark-dunn>,2017-04-16 19:37:21.593,2352.0,11,94,1,2,2352,255.0,2351,2017-04-17 12:17:19.483,7,3
2353,1336.0,<meaning><william-faulkner>,2017-04-17 19:36:23.403,2355.0,10,735,1,3,2355,29.0,2353,2017-04-18 09:42:03.557,3,8
2354,17.0,<russian-literature><strugatsky-brothers><setting><hard-to-be-a-god><allegory>,2017-04-17 23:57:01.323,2423.0,10,112,1,9,2423,31.0,2354,2017-04-26 02:52:33.747,7,0
2360,481.0,<comics><neil-gaiman><the-sandman><oral-tradition>,2017-04-20 02:50:10.860,2370.0,8,155,1,5,2370,11.0,2360,2017-04-20 06:09:36.023,8,0
2367,481.0,<russian-literature><strugatsky-brothers><translation><hard-to-be-a-god>,2017-04-20 03:41:57.487,2369.0,6,65,1,3,2369,11.0,2367,2017-04-20 05:55:40.907,7,2
2368,1344.0,<poetry><story-identification>,2017-04-20 05:29:34.707,2380.0,3,65,1,0,2380,93.0,2368,2017-04-20 19:45:04.420,5,1
2372,129.0,<j-r-r-tolkien><myths><the-silmarillion>,2017-04-20 12:23:52.340,2381.0,8,98,1,2,2381,20.0,2372,2017-04-20 21:06:55.020,4,2
2386,20.0,<character-analysis><inspiration>,2017-04-21 18:51:31.340,2397.0,8,416,1,0,2397,93.0,2386,2017-04-23 17:04:27.503,3,1
2396,1358.0,<short-stories>,2017-04-23 15:38:16.637,2405.0,11,59,2,0,2405,333.0,2396,2017-04-24 11:55:35.107,9,3
2409,56.0,<attribution>,2017-04-24 18:30:53.010,2410.0,11,207,3,8,2410,9.0,2409,2017-04-24 19:24:26.937,13,16
2421,1375.0,<setting><kurt-vonnegut>,2017-04-25 20:19:38.580,2422.0,7,266,1,1,2422,20.0,2421,2017-04-25 20:39:51.200,5,4
2430,31.0,<russian-literature><strugatsky-brothers><translation><hard-to-be-a-god>,2017-04-27 00:55:36.643,2434.0,8,292,3,7,2434,11.0,2430,2017-04-27 09:31:33.307,11,1
2438,96.0,<story-identification>,2017-04-28 12:24:40.573,2439.0,7,862,2,0,2439,58.0,2438,2017-04-28 12:41:57.400,11,0
2459,481.0,<comics><neil-gaiman><the-sandman>,2017-05-01 20:32:44.933,2465.0,7,873,2,1,2465,11.0,2459,2017-05-01 22:34:15.577,9,0
2461,1418.0,<short-stories><story-identification>,2017-05-01 21:01:49.620,2462.0,7,400,1,5,2462,57.0,2461,2017-05-01 21:17:52.027,11,0
2469,9.0,<symbolism><william-shakespeare>,2017-05-02 06:58:59.223,2476.0,8,682,1,7,2476,58.0,2469,2017-05-02 20:31:52.500,7,0
2470,129.0,<james-joyce><ulysses>,2017-05-02 09:44:26.550,2485.0,8,275,1,0,2485,104.0,2470,2017-05-04 00:55:36.807,8,0
2472,129.0,<scandinavian-literature>,2017-05-02 10:50:06.277,2475.0,8,74,1,2,2475,315.0,2472,2017-05-02 18:23:20.103,10,0
2478,1432.0,<arthur-miller><a-view-from-the-bridge><wording-choice>,2017-05-02 23:40:12.093,2481.0,10,234,2,2,2481,129.0,2478,2017-05-03 08:33:45.837,9,0
2492,11.0,<neil-gaiman><american-gods>,2017-05-05 07:12:32.783,2494.0,5,798,1,0,2494,17.0,2492,2017-05-05 09:40:30.113,6,1
2508,1453.0,<song-lyrics><leonard-cohen>,2017-05-07 20:55:09.310,2510.0,14,256,1,1,2510,1366.0,2508,2017-05-08 08:08:11.847,4,1
2516,1464.0,<quote-identification><edmund-wilson>,2017-05-10 19:03:24.397,2517.0,6,589,1,2,2517,41.0,2516,2017-05-10 19:21:19.090,10,2
2527,80.0,<arabic-literature><sayyid-qutb><social-justice-in-islam>,2017-05-13 09:37:15.010,2530.0,9,96,1,6,2530,254.0,2527,2017-05-14 05:41:28.880,8,3
2528,1478.0,<short-stories><story-identification>,2017-05-14 02:42:26.867,2732.0,13,192,2,4,2732,299.0,2528,2017-06-14 20:40:48.230,12,1
2538,1141.0,<short-stories><mark-twain>,2017-05-15 14:06:42.627,2539.0,7,86,1,0,2539,168.0,2538,2017-05-15 17:27:53.043,7,0
2548,129.0,<ursula-le-guin><the-left-hand-of-darkness>,2017-05-17 09:38:30.553,2549.0,5,256,2,4,2549,1366.0,2548,2017-05-17 12:28:42.920,4,6
2550,1495.0,<polish-literature><the-witcher><video-games><andrzej-sapkowski>,2017-05-17 16:16:12.100,2551.0,6,351,1,0,2551,11.0,2550,2017-05-17 18:42:53.857,9,1
2554,20.0,<character-analysis><jonathan-strange-and-mr-norrell><susanna-clarke>,2017-05-18 15:46:21.633,2561.0,7,51,1,0,2561,99.0,2554,2017-05-19 10:06:26.337,7,2
2558,11.0,<comics><alan-moore><watchmen><dave-gibbons>,2017-05-18 19:25:46.793,2559.0,32,4983,2,5,2559,11.0,2558,2017-05-18 21:13:54.717,37,20
2562,1514.0,<short-stories><story-identification>,2017-05-19 16:11:57.760,2563.0,7,428,1,1,2563,72.0,2562,2017-05-19 16:19:51.870,10,3
2566,1518.0,<character-analysis><mark-twain><adventures-of-tom-sawyer>,2017-05-20 07:48:26.530,2568.0,13,230,1,1,2568,58.0,2566,2017-05-20 20:11:26.650,19,2
2572,1473.0,<william-shakespeare><scansion>,2017-05-21 16:39:54.760,2573.0,8,1212,1,4,2573,20.0,2572,2017-05-22 17:40:12.510,14,2
2574,1531.0,<story-identification>,2017-05-22 20:35:59.053,2606.0,7,707,1,0,2606,1531.0,2574,2017-05-28 13:10:10.450,5,0
2576,1473.0,<an-inspector-calls><j-b-priestley>,2017-05-23 08:23:14.380,2614.0,3,2254,2,1,2614,1531.0,2576,2017-05-29 12:29:26.233,4,0
2586,1542.0,<quote-identification>,2017-05-25 11:58:48.327,2587.0,15,5652,1,3,2587,58.0,2586,2017-05-25 12:10:03.920,21,3
2590,1531.0,<story-identification>,2017-05-25 20:03:16.773,2591.0,11,204,1,0,2591,58.0,2590,2017-05-25 20:14:09.100,12,0
2607,17.0,<history-of-literature><theater>,2017-05-28 14:36:29.533,2608.0,17,962,1,0,2608,9.0,2607,2017-05-28 15:19:10.500,22,4
2617,1152.0,<russian-literature><strugatsky-brothers><hard-to-be-a-god>,2017-05-29 18:44:49.630,2618.0,9,100,1,0,2618,11.0,2617,2017-05-29 19:32:34.830,8,3
2621,1558.0,<story-identification><french-literature>,2017-05-30 05:28:19.320,2985.0,6,100,1,10,2985,1558.0,2621,2017-07-12 03:25:33.563,3,0
2622,1559.0,<quote-identification>,2017-05-30 05:51:23.690,2627.0,7,158,1,1,2627,1558.0,2622,2017-05-31 05:12:21.517,9,4
2629,1571.0,<title><douglas-adams><the-hitchhikers-guide-to-the-galaxy>,2017-05-31 10:23:45.010,2630.0,41,14682,3,2,2630,17.0,2629,2017-05-31 10:45:22.797,71,16
2643,481.0,<symbolism><brandon-sanderson>,2017-06-02 15:22:10.013,2722.0,8,107,1,5,2722,481.0,2643,2017-06-12 21:52:10.010,3,0
2651,1531.0,<story-identification>,2017-06-04 16:58:02.400,2653.0,12,708,1,2,2653,9.0,2651,2017-06-04 17:06:48.373,13,3
2667,186.0,<meaning><greek-literature><homer><the-iliad>,2017-06-06 09:35:02.657,2668.0,10,132,3,0,2668,58.0,2667,2017-06-06 09:39:38.020,6,6
2678,186.0,<homer><greek-literature><the-iliad>,2017-06-07 14:34:25.127,2680.0,8,78,1,1,2680,391.0,2678,2017-06-07 17:40:23.927,6,2
2684,1036.0,<story-identification>,2017-06-08 10:50:46.477,2691.0,7,103,1,5,2691,186.0,2684,2017-06-09 10:35:05.077,14,7
2690,1662.0,<poetry><greek-literature><philology><sappho>,2017-06-09 08:51:52.257,2692.0,13,152,1,3,2692,1227.0,2690,2017-06-09 16:29:04.643,8,7
2695,1667.0,<poetry><meaning><khamoshi-shayari><urdu-literature>,2017-06-09 20:54:18.377,2697.0,4,90,1,4,2697,1564.0,2695,2017-06-10 18:14:31.123,6,1
2702,17.0,<short-stories><french-literature><guy-de-maupassant>,2017-06-10 21:32:07.493,2725.0,4,180,2,0,2725,1678.0,2702,2017-06-13 09:30:28.377,3,0
2708,1673.0,<allusions><walden><henry-david-thoreau>,2017-06-12 03:03:08.037,2709.0,6,83,1,0,2709,76.0,2708,2017-06-12 14:42:28.730,5,1
2723,481.0,<character-analysis><brandon-sanderson>,2017-06-13 01:46:34.703,2730.0,4,79,1,6,2730,17.0,2723,2017-06-14 10:56:53.350,4,1
2724,1677.0,<story-identification>,2017-06-13 07:49:08.737,2727.0,5,88,1,5,2727,271.0,2724,2017-06-13 23:31:10.557,6,2
2731,1662.0,<poetry><greek-literature><sappho>,2017-06-14 20:37:02.740,2744.0,8,56,1,3,2744,1662.0,2731,2017-06-17 17:47:06.847,0,0
2739,1694.0,<meaning><harper-lee><to-kill-a-mockingbird>,2017-06-17 08:02:37.127,2740.0,9,2030,3,1,2740,1531.0,2739,2017-06-17 09:45:19.217,14,4
2741,17.0,<russian-literature><strugatsky-brothers><hard-to-be-a-god>,2017-06-17 12:32:45.470,2742.0,4,107,1,3,2742,11.0,2741,2017-06-17 12:59:57.633,3,0
2752,13.0,<watership-down><richard-adams>,2017-06-19 08:52:39.013,2754.0,12,1119,1,0,2754,129.0,2752,2017-06-19 10:35:29.263,15,3
2765,25.0,<seanan-mcguire><incryptid>,2017-06-21 05:02:22.507,2806.0,4,116,1,0,2806,25.0,2765,2017-06-24 19:07:17.793,3,7
2768,1714.0,<story-identification>,2017-06-21 13:28:33.220,2791.0,3,60,1,3,2791,1714.0,2768,2017-06-22 13:54:57.137,3,1
2792,1719.0,<bertrand-russell>,2017-06-22 14:06:32.123,2823.0,5,64,1,2,2823,481.0,2792,2017-06-27 03:05:19.147,3,0
2795,17.0,<short-stories><the-sea-is-ours>,2017-06-22 22:47:16.677,2796.0,6,30,1,0,2796,151.0,2795,2017-06-22 23:53:22.813,6,1
2801,579.0,<character-analysis><sherlock-holmes><arthur-conan-doyle>,2017-06-23 16:01:44.873,2802.0,9,380,1,3,2802,315.0,2801,2017-06-23 17:38:03.113,6,5
2808,17.0,<inspiration><robert-louis-stevenson><treasure-island>,2017-06-25 12:41:50.610,2818.0,10,112,1,0,2818,76.0,2808,2017-06-26 20:15:34.263,6,0
2843,1752.0,<character-analysis><f-scott-fitzgerald><the-great-gatsby>,2017-06-27 16:41:51.460,2949.0,6,656,2,0,2949,1816.0,2843,2017-07-05 20:48:51.330,7,1
2862,17.0,<poetry><wilfred-owen>,2017-06-28 23:48:25.207,2864.0,3,134,1,2,2864,258.0,2862,2017-06-29 05:54:29.310,4,1
2868,17.0,<poetry><siegfried-sassoon>,2017-06-29 12:54:08.290,2882.0,1,58,1,4,2882,129.0,2868,2017-06-30 12:53:52.723,3,2
2878,1788.0,<short-stories><isaac-asimov>,2017-06-30 03:00:44.633,2879.0,14,2019,2,0,2879,258.0,2878,2017-06-30 03:29:34.503,20,0
2886,391.0,<t-s-eliot><four-quartets>,2017-06-30 19:57:03.597,2998.0,3,52,1,4,2998,885.0,2886,2017-07-14 09:54:30.447,2,5
2887,17.0,<japanese-literature><natsume-soseki><i-am-a-cat>,2017-07-01 01:17:01.963,3008.0,4,86,2,0,3008,115.0,2887,2017-07-16 02:24:18.970,4,4
2898,1807.0,<story-identification>,2017-07-03 01:18:03.090,2907.0,5,82,2,1,2907,333.0,2898,2017-07-03 08:04:04.897,8,1
2924,17.0,<agatha-christie><and-then-there-were-none><adaptation-comparison>,2017-07-04 00:26:21.820,2931.0,5,340,1,1,2931,129.0,2924,2017-07-04 14:00:28.957,4,2
2927,112.0,<evelyn-waugh><scoop>,2017-07-04 11:08:05.837,2928.0,1,28,1,0,2928,17.0,2927,2017-07-04 11:28:08.780,1,1
2937,1828.0,<meaning><allusions><oscar-wilde><the-importance-of-being-earnest>,2017-07-05 06:41:24.413,2938.0,11,576,1,0,2938,99.0,2937,2017-07-05 07:33:02.300,10,0
2954,1838.0,<quote-identification>,2017-07-06 14:26:08.103,2955.0,2,929,1,0,2955,58.0,2954,2017-07-06 14:50:34.753,6,2
2958,80.0,<song-lyrics><allusions><origins>,2017-07-07 07:21:56.917,2959.0,6,340,1,0,2959,151.0,2958,2017-07-07 08:06:17.230,6,0
2965,16.0,<story-identification>,2017-07-07 18:31:20.573,2966.0,5,55,1,2,2966,17.0,2965,2017-07-07 18:38:50.037,6,3
2971,17.0,<myths><scandinavian-literature><folk-tales>,2017-07-08 23:59:48.447,2973.0,8,104,1,0,2973,315.0,2971,2017-07-09 08:38:51.427,8,1
3002,17.0,<inspiration><j-r-r-tolkien><the-lord-of-the-rings>,2017-07-14 23:37:25.367,3004.0,6,67,1,1,3004,315.0,3002,2017-07-15 07:36:09.830,5,1
3010,47.0,<story-identification>,2017-07-16 15:15:32.713,3011.0,6,89,2,1,3011,481.0,3010,2017-07-16 15:26:09.543,10,0
