QId_x,QUserId,QTags,QTime,QAcceptedAnswerId,QScore,QViewCount,QAnswerCount,QCommentCount,AId,AUserId,QId_y,ATime,AScore,ACommentCount
3040,810.0,<customer-development>,2015-01-17 02:47:39.117,3044.0,1,37.0,1.0,0.0,3044,1268.0,3040,2015-01-17 08:37:11.090,2,2.0
3058,1337.0,<tech-company><mobile-apps><lean-startup><launch><chicken-egg>,2015-01-18 10:43:38.450,3059.0,8,497.0,5.0,0.0,3059,1345.0,3058,2015-01-18 10:53:39.137,3,0.0
3061,1345.0,<social-networking><lean-startup><network-effect><product-market-fit><innovation-accounting>,2015-01-18 11:17:50.927,3079.0,4,91.0,2.0,3.0,3079,1345.0,3061,2015-01-20 11:46:16.290,2,0.0
3066,551.0,<lean-startup><pivoting>,2015-01-19 16:29:30.513,3078.0,3,169.0,2.0,2.0,3078,1345.0,3066,2015-01-20 11:16:24.003,4,0.0
3067,551.0,<investment><pivoting>,2015-01-19 16:37:53.417,3077.0,2,145.0,4.0,0.0,3077,378.0,3067,2015-01-20 10:44:42.627,3,0.0
3074,1337.0,<tech-company><mobile-apps><lean-startup><launch>,2015-01-20 04:40:51.250,3076.0,2,129.0,2.0,2.0,3076,1824.0,3074,2015-01-20 09:19:17.103,2,1.0
3084,3101.0,<startup-costs><finance>,2015-01-20 16:45:46.337,3108.0,2,123.0,1.0,0.0,3108,2010.0,3084,2015-01-21 22:51:13.147,3,0.0
3090,3141.0,<intellectual-property><website><copyright>,2015-01-21 10:19:48.877,3091.0,5,13883.0,3.0,0.0,3091,59.0,3090,2015-01-21 10:38:31.860,6,4.0
3100,3141.0,<website>,2015-01-21 16:39:17.783,3101.0,2,142.0,2.0,3.0,3101,1111.0,3100,2015-01-21 16:43:18.230,5,0.0
3112,3141.0,<website><web-development><freelancing><work-for-hire>,2015-01-22 03:15:04.670,3116.0,62,14165.0,16.0,11.0,3116,1345.0,3112,2015-01-22 10:21:02.203,24,9.0
3144,3045.0,<legal><non-disclosure-agreement>,2015-01-24 00:53:28.593,3146.0,3,1822.0,3.0,0.0,3146,3308.0,3144,2015-01-24 06:09:41.957,5,0.0
3145,9.0,<pivoting>,2015-01-24 01:01:06.270,3149.0,4,48.0,1.0,0.0,3149,1111.0,3145,2015-01-24 09:43:18.067,1,0.0
3157,3315.0,<funding><crowd-funding><seed>,2015-01-24 15:07:31.123,3158.0,5,1874.0,2.0,0.0,3158,318.0,3157,2015-01-24 17:48:27.373,3,0.0
3164,551.0,<customer-development><customer-service><pivoting>,2015-01-24 22:10:30.857,3173.0,1,58.0,1.0,4.0,3173,3327.0,3164,2015-01-25 07:22:02.477,3,0.0
3165,3322.0,<legal><business-model><e-commerce>,2015-01-24 23:36:42.067,3168.0,5,127.0,1.0,0.0,3168,1824.0,3165,2015-01-25 04:49:40.330,3,0.0
3172,3327.0,<tech-company><website><interns>,2015-01-25 06:42:29.860,3174.0,3,67.0,1.0,0.0,3174,1824.0,3172,2015-01-25 08:08:42.063,2,2.0
3178,9.0,<pivoting>,2015-01-25 22:05:29.343,3181.0,2,104.0,1.0,1.0,3181,3231.0,3178,2015-01-26 01:03:13.837,2,0.0
3179,3231.0,<tech-company><equity><cto>,2015-01-25 22:27:20.460,3180.0,3,350.0,1.0,0.0,3180,1824.0,3179,2015-01-25 23:21:08.150,4,0.0
3191,1345.0,<crowd-funding>,2015-01-26 16:06:33.037,3192.0,2,35.0,1.0,0.0,3192,1111.0,3191,2015-01-26 16:18:10.773,3,0.0
