AId,AUserId,QId,ATime,AScore,ACommentCount
1835,318,1603,2015-01-02 02:09:24.260,6,4
1836,1980,1549,2015-01-02 04:24:02.370,2,1
1841,1824,1834,2015-01-02 10:18:34.857,2,0
1843,59,1840,2015-01-02 11:26:17.537,1,1
1844,1980,1815,2015-01-02 11:45:27.287,4,0
1846,1345,1792,2015-01-02 15:35:56.930,2,3
1847,1824,1845,2015-01-02 15:53:59.873,3,0
1848,1985,1838,2015-01-02 16:44:11.897,5,1
1849,1268,1838,2015-01-02 20:05:28.957,1,0
1850,1788,1845,2015-01-02 21:55:48.573,0,0
1854,1782,1853,2015-01-03 05:48:11.447,2,0
1858,425,1855,2015-01-03 11:04:37.200,1,0
1863,44,1861,2015-01-03 19:46:25.147,0,0
1865,1824,1861,2015-01-04 09:51:18.057,0,2
1867,1824,1860,2015-01-04 10:43:30.930,3,1
1868,1824,1864,2015-01-04 11:41:42.270,2,0
1869,1934,1845,2015-01-04 13:12:09.563,4,1
1872,1934,1859,2015-01-04 13:29:19.500,4,1
1873,1934,1866,2015-01-04 13:33:22.820,-2,1
1875,1824,1859,2015-01-04 14:15:28.253,3,0
1876,1934,1874,2015-01-04 14:15:36.053,2,0
1877,1824,1871,2015-01-04 15:04:52.747,5,0
1878,1824,1870,2015-01-04 17:43:29.437,1,0
1879,1111,1753,2015-01-05 01:24:57.923,1,2
1880,2010,1855,2015-01-05 05:03:29.927,2,0
1881,2010,1871,2015-01-05 05:22:14.810,1,0
1882,2010,1866,2015-01-05 05:35:58.593,6,0
1883,2010,1602,2015-01-05 06:55:20.213,1,1
1884,2010,1778,2015-01-05 07:16:25.437,1,0
1886,1824,1885,2015-01-05 12:35:39.953,30,5
1889,318,1888,2015-01-05 14:57:11.827,3,4
1891,2010,1890,2015-01-06 01:40:25.013,6,0
1895,1985,1894,2015-01-06 10:22:04.227,4,0
1897,425,1046,2015-01-06 15:22:06.143,1,0
1898,2035,1775,2015-01-06 18:12:03.963,1,1
1900,1824,1899,2015-01-06 21:16:57.457,3,1
1901,1824,1775,2015-01-06 22:49:59.053,0,0
1902,551,1775,2015-01-06 23:48:43.490,2,2
2899,1863,1903,2015-01-07 08:50:15.267,2,0
2901,1985,1558,2015-01-07 13:42:07.700,0,0
2902,318,2900,2015-01-07 13:55:40.563,2,2
2903,1985,1794,2015-01-07 15:26:56.017,0,0
2904,1104,1718,2015-01-07 16:16:36.600,1,0
2905,1678,1558,2015-01-07 19:30:45.883,0,0
2910,1985,2907,2015-01-08 09:07:13.530,2,6
2911,68,152,2015-01-08 10:56:49.657,8,0
2913,3055,2907,2015-01-08 15:08:22.853,1,2
2914,2010,2912,2015-01-08 17:39:16.733,3,1
2915,78,1894,2015-01-08 20:01:14.333,0,0
2918,2010,2917,2015-01-08 22:00:03.673,6,1
2919,3062,2912,2015-01-08 23:21:28.697,4,0
2920,3065,1899,2015-01-09 04:10:09.090,2,0
2921,3065,1859,2015-01-09 04:30:36.900,1,0
2922,3065,1820,2015-01-09 06:02:26.227,1,0
2926,119,1903,2015-01-09 08:00:00.280,0,0
2927,425,1903,2015-01-09 10:54:12.427,2,0
2929,425,2925,2015-01-09 13:40:26.460,4,2
2930,1824,2925,2015-01-09 14:39:18.133,1,0
2932,2010,2924,2015-01-09 15:55:31.877,3,0
2933,2010,2931,2015-01-09 15:58:41.323,3,2
2934,91,2917,2015-01-09 16:59:15.250,1,0
2935,1824,2931,2015-01-09 17:09:50.930,2,1
2936,162,2912,2015-01-09 18:11:22.130,2,1
2937,43,2928,2015-01-09 18:52:03.037,9,1
2938,162,1490,2015-01-09 18:54:49.280,0,0
2940,423,2939,2015-01-09 20:09:44.450,1,0
2941,423,2909,2015-01-09 20:10:42.647,1,5
2942,423,1406,2015-01-09 20:15:50.120,1,1
2943,423,1026,2015-01-09 20:26:18.927,1,0
2944,162,2925,2015-01-09 20:46:16.567,2,0
2945,3074,2928,2015-01-09 22:54:23.493,20,0
2946,3074,1490,2015-01-09 23:06:06.277,0,0
2947,162,753,2015-01-09 23:11:14.633,1,0
2948,3074,1222,2015-01-09 23:20:46.403,3,0
2949,318,2939,2015-01-10 07:50:12.000,2,0
2950,318,2906,2015-01-10 07:57:47.010,0,0
2952,720,2928,2015-01-10 19:07:26.423,0,0
2953,1824,2951,2015-01-10 19:28:54.917,0,1
2954,318,2951,2015-01-10 19:46:08.873,1,0
2956,318,2955,2015-01-11 00:58:41.573,4,4
2959,162,1672,2015-01-11 05:55:08.680,1,7
2960,2010,2951,2015-01-11 06:14:53.753,0,0
2963,3087,2961,2015-01-11 14:03:29.850,6,5
2964,3065,2951,2015-01-11 14:50:43.820,1,0
2965,3065,1672,2015-01-11 15:25:20.520,1,0
2967,3092,2961,2015-01-11 17:48:26.663,-2,0
2970,318,2969,2015-01-12 04:38:24.440,2,0
2971,3097,2968,2015-01-12 05:44:41.663,3,0
2972,3097,1859,2015-01-12 06:04:45.800,0,0
2973,3097,2917,2015-01-12 06:11:55.127,0,0
2974,3097,1820,2015-01-12 06:41:25.247,0,0
2975,3097,1672,2015-01-12 06:52:26.720,0,0
2977,318,2976,2015-01-12 08:10:38.053,3,0
2978,3100,753,2015-01-12 10:42:23.330,0,0
2981,1824,2979,2015-01-12 15:54:32.103,2,0
2983,3106,2980,2015-01-12 17:14:58.323,1,0
2985,423,2982,2015-01-12 19:08:43.110,4,2
2989,423,166,2015-01-13 00:30:34.900,1,0
2990,318,2980,2015-01-13 00:55:23.750,2,1
2991,3109,2982,2015-01-13 03:01:09.330,1,0
2992,3110,2986,2015-01-13 04:53:06.047,2,0
2994,318,2993,2015-01-13 13:42:05.600,4,0
2997,1111,2993,2015-01-13 16:17:49.993,1,8
2998,1111,2961,2015-01-13 16:22:31.900,1,0
2999,1345,2995,2015-01-13 16:59:38.883,3,0
3000,1345,2984,2015-01-13 17:39:12.847,1,0
3002,1268,3001,2015-01-13 22:46:54.863,6,0
3006,318,3005,2015-01-14 11:55:44.567,2,3
3009,344,3008,2015-01-14 18:11:00.727,4,2
3010,551,3007,2015-01-14 18:12:49.227,3,1
3011,344,3001,2015-01-14 18:24:16.303,2,0
3012,1824,3007,2015-01-14 23:27:41.437,1,0
3017,2010,3008,2015-01-15 16:57:29.320,0,2
3018,1824,3013,2015-01-15 17:36:07.337,1,0
3022,318,3020,2015-01-16 01:45:59.897,1,0
3023,318,3015,2015-01-16 01:52:53.370,1,1
3026,991,2906,2015-01-16 03:46:09.143,0,0
3029,318,3027,2015-01-16 05:55:00.153,2,2
3030,1111,3020,2015-01-16 08:02:10.580,4,0
3031,1111,3015,2015-01-16 08:15:56.487,1,2
3033,1111,3028,2015-01-16 08:26:23.353,2,0
3035,423,3020,2015-01-16 14:22:41.093,0,0
3037,3138,3028,2015-01-16 22:20:10.433,4,0
3038,991,3028,2015-01-16 22:46:26.790,0,0
3039,1134,3028,2015-01-16 23:13:50.120,1,0
3042,1268,3036,2015-01-17 07:40:18.230,2,1
3043,1268,3034,2015-01-17 08:07:59.647,2,0
3044,1268,3040,2015-01-17 08:37:11.090,2,2
3046,3110,3045,2015-01-17 10:45:39.613,4,2
3048,43,3047,2015-01-17 18:38:43.860,1,3
3050,1268,3045,2015-01-17 21:01:29.810,0,0
3054,3110,3047,2015-01-18 08:41:50.247,1,0
3055,3138,3053,2015-01-18 08:48:26.780,1,0
3056,1111,3034,2015-01-18 08:52:04.887,5,0
3057,3138,2966,2015-01-18 08:56:26.587,1,1
3059,1345,3058,2015-01-18 10:53:39.137,3,0
3060,1345,3007,2015-01-18 11:02:10.193,1,0
3062,318,3058,2015-01-18 14:54:54.003,2,0
3063,318,3061,2015-01-18 15:01:33.680,3,0
3072,1824,3066,2015-01-19 23:36:36.817,2,0
3073,1824,3067,2015-01-19 23:48:54.950,2,0
3076,1824,3074,2015-01-20 09:19:17.103,2,1
3077,378,3067,2015-01-20 10:44:42.627,3,0
3078,1345,3066,2015-01-20 11:16:24.003,4,0
3079,1345,3061,2015-01-20 11:46:16.290,2,0
3080,2032,3075,2015-01-20 11:57:27.303,1,0
3082,2032,3053,2015-01-20 16:12:06.630,0,0
3083,2032,3034,2015-01-20 16:34:48.310,2,0
3086,3183,3058,2015-01-20 17:59:07.430,4,1
3088,3183,1792,2015-01-20 18:10:32.123,0,0
3091,59,3090,2015-01-21 10:38:31.860,6,4
3094,1824,3092,2015-01-21 12:56:10.797,2,3
3096,3196,1297,2015-01-21 15:54:21.907,2,0
3097,551,3067,2015-01-21 16:15:49.057,2,0
3099,1111,3098,2015-01-21 16:27:49.240,4,0
3101,1111,3100,2015-01-21 16:43:18.230,5,0
3102,425,3008,2015-01-21 17:04:28.283,1,0
3103,551,3095,2015-01-21 18:21:18.117,0,4
3104,551,3093,2015-01-21 18:34:37.827,1,0
3106,1002,3090,2015-01-21 21:40:31.573,1,0
3107,2010,3105,2015-01-21 22:45:20.147,1,4
3108,2010,3084,2015-01-21 22:51:13.147,3,0
3109,2010,3081,2015-01-21 22:55:14.417,1,2
3113,3110,3111,2015-01-22 03:38:13.980,2,2
3114,551,3112,2015-01-22 04:15:57.183,63,5
3116,1345,3112,2015-01-22 10:21:02.203,24,9
3117,1824,3112,2015-01-22 11:49:47.520,25,9
3118,1824,3081,2015-01-22 14:57:21.743,0,0
3120,1139,3095,2015-01-22 16:30:25.917,1,0
3122,1824,3121,2015-01-22 19:38:24.183,1,0
3123,3229,338,2015-01-22 20:17:22.850,1,0
3124,1268,3121,2015-01-22 22:32:31.260,2,0
3125,3230,3112,2015-01-22 23:08:23.147,3,3
3126,3266,3112,2015-01-23 11:11:22.713,9,0
3127,3263,3112,2015-01-23 11:15:36.640,3,2
3128,3262,3112,2015-01-23 11:27:47.677,13,1
3133,3285,3112,2015-01-23 16:07:13.677,7,1
3136,3291,3112,2015-01-23 17:14:50.227,6,1
3138,1824,3135,2015-01-23 18:06:01.190,3,0
3140,1111,3130,2015-01-23 20:51:53.913,1,1
3141,3303,3139,2015-01-23 22:24:21.487,3,1
3142,1824,3134,2015-01-23 23:14:09.247,1,2
3143,3295,3112,2015-01-23 23:51:03.357,4,0
3146,3308,3144,2015-01-24 06:09:41.957,5,0
3147,3308,2931,2015-01-24 06:25:12.553,0,0
3148,1111,3131,2015-01-24 09:32:10.590,2,0
3149,1111,3145,2015-01-24 09:43:18.067,1,0
3150,1111,3067,2015-01-24 10:17:51.733,1,0
3152,1345,3151,2015-01-24 11:15:48.837,4,1
3154,3314,3151,2015-01-24 13:38:12.553,1,0
3155,1824,3151,2015-01-24 14:03:31.567,4,0
3156,1824,3153,2015-01-24 15:01:39.057,2,1
3158,318,3157,2015-01-24 17:48:27.373,3,0
3159,1934,3151,2015-01-24 19:08:15.403,2,0
3161,1824,3160,2015-01-24 20:45:00.383,3,4
3162,3045,1774,2015-01-24 20:52:52.280,2,0
3163,1824,3157,2015-01-24 21:00:40.757,1,0
3166,3325,3144,2015-01-25 04:40:58.957,1,0
3167,3325,3090,2015-01-25 04:45:44.520,1,0
3168,1824,3165,2015-01-25 04:49:40.330,3,0
3169,3325,1792,2015-01-25 04:53:48.357,1,0
3170,3110,3160,2015-01-25 05:00:01.487,3,1
3171,1824,3144,2015-01-25 05:30:02.767,0,0
3173,3327,3164,2015-01-25 07:22:02.477,3,0
3174,1824,3172,2015-01-25 08:08:42.063,2,2
3175,1824,1349,2015-01-25 10:53:29.703,0,8
3180,1824,3179,2015-01-25 23:21:08.150,4,0
3181,3231,3178,2015-01-26 01:03:13.837,2,0
3182,68,2931,2015-01-26 06:03:18.340,2,0
3183,68,3151,2015-01-26 06:14:53.763,3,0
3184,3351,969,2015-01-26 10:48:12.327,3,0
3186,2032,3185,2015-01-26 13:37:21.410,1,0
3187,3354,3112,2015-01-26 14:19:54.753,2,0
3189,1345,3188,2015-01-26 16:01:32.333,13,0
3192,1111,3191,2015-01-26 16:18:10.773,3,0
3193,3110,3190,2015-01-26 17:08:10.640,3,1
3194,3196,1222,2015-01-26 17:22:34.747,3,0
107,,99,2014-07-31 14:05:36.940,0,
33,,13,2014-07-30 22:15:50.563,1,
154,,152,2014-08-01 06:18:46.577,-2,
48,,47,2014-07-31 00:46:49.833,0,
151,,16,2014-08-01 06:08:01.407,-1,
193,,192,2014-08-03 06:48:51.357,0,
280,,260,2014-08-08 13:07:33.693,0,
348,,347,2014-08-14 18:22:22.993,0,
349,,347,2014-08-14 18:23:59.087,0,
492,,491,2014-08-26 01:21:41.420,0,
443,,439,2014-08-21 14:15:14.393,-4,
447,,439,2014-08-21 18:21:36.137,-1,
563,,562,2014-08-30 21:00:52.523,0,
610,,609,2014-09-03 22:25:00.363,-1,
567,,283,2014-08-30 21:09:56.340,-1,
444,,428,2014-08-21 14:18:11.207,-3,
639,,638,2014-09-07 11:33:24.710,-2,
684,,683,2014-09-11 14:48:58.740,0,
688,,685,2014-09-12 00:16:31.507,-2,
725,,663,2014-09-15 14:59:45.580,-1,
723,,675,2014-09-15 14:35:48.483,0,
701,,699,2014-09-12 16:13:23.157,0,
775,,766,2014-09-22 16:56:07.677,-1,
787,,780,2014-09-24 00:50:49.047,0,
855,,854,2014-09-30 17:05:21.810,0,
843,,840,2014-09-29 15:17:25.040,0,
892,,889,2014-10-02 23:23:24.853,-2,
891,,889,2014-10-02 22:58:59.597,0,
820,,818,2014-09-26 15:06:03.930,0,
890,,884,2014-10-02 21:29:04.867,-1,
932,,910,2014-10-08 00:46:50.157,-2,
947,,941,2014-10-10 05:21:14.203,-1,
994,,990,2014-10-15 01:43:24.363,0,
1014,,990,2014-10-16 13:13:34.027,0,
1050,,1048,2014-10-19 18:55:40.693,0,
1215,,1213,2014-10-30 13:45:25.013,-1,
1303,,1297,2014-11-06 21:56:38.247,-1,
1302,,1267,2014-11-06 21:32:39.480,-2,
1263,,1259,2014-11-04 15:59:23.270,-2,
1368,,236,2014-11-13 01:27:48.963,-1,
1260,,1259,2014-11-04 11:14:56.543,-1,
1412,,1402,2014-11-18 14:25:43.573,-1,
1519,,646,2014-11-29 03:20:22.293,0,
1542,,1520,2014-12-03 18:21:21.873,-1,
1502,,1499,2014-11-26 13:56:59.737,0,
1574,,810,2014-12-06 22:54:40.247,0,
1600,,1004,2014-12-11 20:38:05.660,-1,
1644,,1614,2014-12-14 16:53:49.133,-1,
1652,,1004,2014-12-15 07:28:43.557,-1,
1662,,1635,2014-12-16 02:57:50.160,0,
1735,,1733,2014-12-23 17:05:45.870,0,
1812,,1803,2014-12-31 03:44:02.330,0,
1856,,1153,2015-01-03 08:03:52.993,-1,
2916,,646,2015-01-08 21:36:30.267,0,
2923,,1079,2015-01-09 06:58:00.280,0,
3051,,3045,2015-01-17 21:36:09.140,0,
3065,,3064,2015-01-19 05:23:51.457,0,
3087,,1714,2015-01-20 18:07:28.100,-1,
3110,,3092,2015-01-21 23:46:06.303,0,
3115,,3112,2015-01-22 06:30:41.687,-1,
3129,,3112,2015-01-23 12:24:38.860,-6,
3016,,3014,2015-01-15 16:49:08.800,-1,
1366,,1345,2014-11-12 22:53:16.313,0,
3025,,1345,2015-01-16 02:42:56.750,0,
2958,,2957,2015-01-11 02:35:22.713,-1,
2988,,2986,2015-01-13 00:15:15.183,-1,
634,,630,2014-09-07 00:13:12.113,-1,
1862,,1859,2015-01-03 19:09:21.477,10,
